i,latencyope,time
8975,135.562004,1.628308
8976,137.377996,1.628449
8977,152.604000,1.628606
8978,137.099996,1.628748
8979,134.514994,1.628887
8980,137.658004,1.629029
8981,135.841998,1.629169
8982,138.566000,1.629312
8983,137.936993,1.629455
8984,134.446003,1.629593
8985,137.448995,1.629736
8986,135.074006,1.629875
8987,137.658004,1.630017
8988,134.026006,1.630156
8989,137.448005,1.630297
8990,137.797993,1.630440
8991,136.610004,1.630580
8992,136.679999,1.630720
8993,132.700006,1.630858
8994,138.845004,1.631001
8995,141.987999,1.631148
8996,140.800999,1.631293
8997,134.444999,1.631432
8998,136.121002,1.631573
8999,138.706004,1.631717
9000,138.078001,1.631859
9001,136.820003,1.632004
9002,133.955997,1.632143
9003,137.658004,1.632285
9004,137.518000,1.632427
9005,153.860994,1.632586
9006,134.864007,1.632725
9007,137.936993,1.632867
9008,135.492999,1.633008
9009,138.635995,1.633151
9010,133.537003,1.633289
9011,137.519004,1.633430
9012,138.217001,1.633573
9013,136.122006,1.633713
9014,137.169001,1.633855
9015,135.562994,1.633995
9016,138.286996,1.634137
9017,134.864997,1.634277
9018,136.051996,1.634417
9019,135.423004,1.634557
9020,137.658993,1.634700
9021,135.772003,1.634840
9022,140.311997,1.634984
9023,140.242002,1.635129
9024,138.147007,1.635272
9025,140.800999,1.635417
9026,137.868003,1.635558
9027,138.914998,1.635702
9028,133.608002,1.635840
9029,137.868003,1.635982
9030,138.356001,1.636125
9031,135.423004,1.636265
9032,134.375005,1.636404
9033,150.509004,1.636558
9034,138.566000,1.636700
9035,136.889998,1.636842
9036,136.539995,1.636982
9037,136.470000,1.637122
9038,136.471004,1.637261
9039,137.099007,1.637403
9040,137.238996,1.637544
9041,135.142996,1.637684
9042,137.169001,1.637826
9043,136.122006,1.637966
9044,140.591001,1.638111
9045,136.610004,1.638252
9046,135.003997,1.638391
9047,136.261006,1.638532
9048,136.332004,1.638673
9049,136.610994,1.638813
9050,135.492999,1.638954
9051,142.128003,1.639100
9052,139.404001,1.639244
9053,138.217001,1.639387
9054,135.773007,1.639528
9055,145.690006,1.639719
9056,139.123993,1.639862
9057,136.960007,1.640004
9058,136.539995,1.640145
9059,137.936993,1.640288
9060,138.356001,1.640430
9061,157.632996,1.640592
9062,138.147007,1.640734
9063,134.654998,1.640874
9064,137.936993,1.641016
9065,137.377996,1.641158
9066,138.217001,1.641301
9067,136.679999,1.641442
9068,135.353999,1.641581
9069,136.820003,1.641723
9070,134.096001,1.641862
9071,137.519004,1.642004
9072,132.629997,1.642141
9073,137.797993,1.642283
9074,135.492999,1.642423
9075,136.820003,1.642565
9076,137.797993,1.642706
9077,137.238996,1.642848
9078,139.473996,1.642992
9079,139.055002,1.643136
9080,140.032993,1.643281
9081,135.562994,1.643421
9082,137.727999,1.643563
9083,137.727999,1.643705
9084,137.169001,1.643847
9085,134.585003,1.643986
9086,137.170005,1.644128
9087,135.980998,1.644269
9088,136.888993,1.644410
9089,155.187998,1.644569
9090,138.286006,1.644711
9091,137.797004,1.644853
9092,136.749994,1.644995
9093,136.192000,1.645136
9094,134.654998,1.645275
9095,137.309005,1.645418
9096,137.518000,1.645560
9097,136.331000,1.645701
9098,136.261006,1.645841
9099,136.261995,1.645982
9100,138.425996,1.646124
9101,138.635995,1.646270
9102,136.540999,1.646411
9103,135.492999,1.646552
9104,136.889998,1.646692
9105,137.030001,1.646834
9106,141.359997,1.646980
9107,138.705000,1.647124
9108,139.961994,1.647269
9109,136.051007,1.647410
9110,141.080993,1.647555
9111,137.030001,1.647697
9112,133.466994,1.647835
9113,138.635995,1.647977
9114,136.959003,1.648119
9115,135.492999,1.648259
9116,134.096001,1.648398
9117,296.898012,1.648699
9118,159.239004,1.648865
9119,137.238996,1.649008
9120,140.103002,1.649152
9121,134.096001,1.649292
9122,137.868003,1.649434
9123,137.937997,1.649577
9124,136.051007,1.649717
9125,134.585003,1.649856
9126,136.960007,1.649998
9127,138.496005,1.650141
9128,136.610994,1.650283
9129,133.886002,1.650421
9130,136.539995,1.650561
9131,138.425996,1.650705
9132,138.357005,1.650848
9133,136.889998,1.650989
9134,137.587995,1.651132
9135,140.172997,1.651277
9136,137.379000,1.651418
9137,137.797993,1.651560
9138,134.654998,1.651700
9139,135.283000,1.651840
9140,137.099007,1.651981
9141,139.614000,1.652125
9142,136.749994,1.652266
9143,138.076997,1.652410
9144,154.000998,1.652568
9145,137.937997,1.652711
9146,141.779004,1.652858
9147,135.562994,1.652997
9148,137.519004,1.653140
9149,137.658004,1.653282
9150,138.916002,1.653426
9151,136.400995,1.653567
9152,136.679999,1.653708
9153,208.127996,1.653920
9154,143.244994,1.654070
9155,179.145005,1.654253
9156,137.797993,1.654397
9157,137.936993,1.654538
9158,137.448005,1.654680
9159,135.562004,1.654820
9160,137.028997,1.654962
9161,135.980998,1.655101
9162,137.866999,1.655244
9163,137.658004,1.655386
9164,137.797993,1.655528
9165,134.165995,1.655667
9166,135.284005,1.655807
9167,136.051996,1.655948
9168,136.610994,1.656090
9169,133.957001,1.656228
9170,136.331000,1.656369
9171,152.114997,1.656525
9172,142.128003,1.656672
9173,136.400995,1.656813
9174,134.514994,1.656952
9175,136.750998,1.657093
9176,138.007003,1.657236
9177,136.261995,1.657377
9178,135.841998,1.657517
9179,138.217001,1.657660
9180,135.562994,1.657801
9181,136.261006,1.657941
9182,134.793998,1.658080
9183,137.028997,1.658222
9184,135.912007,1.658363
9185,137.238996,1.658505
9186,136.540999,1.658645
9187,135.912007,1.658786
9188,137.937997,1.658928
9189,134.026006,1.659067
9190,136.749994,1.659209
9191,132.279994,1.659345
9192,137.658004,1.659487
9193,138.775998,1.659631
9194,135.772003,1.659771
9195,134.654998,1.659911
9196,136.749994,1.660052
9197,137.169001,1.660193
9198,135.562994,1.660333
9199,136.889998,1.660474
9200,151.208005,1.660630
9201,372.117007,1.661009
9202,157.073999,1.661174
9203,135.283000,1.661313
9204,129.346998,1.661446
9205,129.278007,1.661579
9206,134.304995,1.661718
9207,131.023000,1.661853
9208,128.508997,1.661986
9209,129.207998,1.662119
9210,130.814005,1.662253
9211,136.400995,1.662394
9212,135.562994,1.662534
9213,133.676993,1.662672
9214,136.190996,1.662814
9215,134.305999,1.662953
9216,138.635995,1.663095
9217,135.562004,1.663235
9218,134.515998,1.663374
9219,144.712001,1.663567
9220,136.261006,1.663708
9221,138.217001,1.663851
9222,133.119000,1.663989
9223,135.982002,1.664130
9224,140.172997,1.664274
9225,135.144001,1.664414
9226,147.087005,1.664566
9227,137.797993,1.664708
9228,137.238996,1.664849
9229,136.261006,1.664990
9230,136.471004,1.665131
9231,139.263997,1.665274
9232,136.959003,1.665416
9233,137.030001,1.665556
9234,135.982002,1.665697
9235,134.026006,1.665835
9236,138.566000,1.665978
9237,135.773007,1.666118
9238,141.498997,1.666265
9239,135.562994,1.666405
9240,133.606998,1.666543
9241,136.471004,1.666684
9242,135.353999,1.666824
9243,138.705000,1.666967
9244,132.978006,1.667105
9245,139.822994,1.667249
9246,136.749994,1.667389
9247,134.654998,1.667529
9248,136.540999,1.667669
9249,133.606998,1.667808
9250,136.400995,1.667948
9251,137.099007,1.668090
9252,136.749994,1.668231
9253,135.352995,1.668371
9254,149.251995,1.668525
9255,139.683005,1.668669
9256,136.960007,1.668811
9257,132.700006,1.668948
9258,138.076997,1.669090
9259,135.492999,1.669230
9260,136.400995,1.669371
9261,134.864007,1.669510
9262,133.188005,1.669647
9263,137.238996,1.669789
9264,133.676993,1.669927
9265,137.030001,1.670069
9266,133.327994,1.670207
9267,135.284005,1.670347
9268,138.566000,1.670490
9269,140.242002,1.670635
9270,314.847013,1.670954
9271,180.610994,1.671139
9272,168.038998,1.671313
9273,158.890005,1.671476
9274,153.582005,1.671635
9275,152.604000,1.671792
9276,194.719003,1.671991
9277,158.262003,1.672156
9278,136.261006,1.672297
9279,129.836000,1.672431
9280,148.692998,1.672584
9281,134.375005,1.672723
9282,131.861001,1.672860
9283,135.003997,1.672998
9284,130.184999,1.673133
9285,134.375994,1.673272
9286,130.953005,1.673408
9287,130.325003,1.673543
9288,131.722001,1.673680
9289,140.660995,1.673825
9290,209.734993,1.674039
9291,222.585004,1.674265
9292,222.585993,1.674493
9293,164.198005,1.674661
9294,157.771996,1.674824
9295,160.497002,1.674990
9296,186.966005,1.675182
9297,132.071000,1.675318
9298,133.398004,1.675456
9299,131.652007,1.675592
9300,132.211004,1.675728
9301,132.001005,1.675868
9302,130.393993,1.676003
9303,132.001005,1.676139
9304,195.906003,1.676340
9305,195.347006,1.676540
9306,179.912997,1.676725
9307,177.816997,1.676908
9308,175.512003,1.677088
9309,176.210000,1.677268
9310,156.515001,1.677429
9311,154.420006,1.677588
9312,155.746995,1.677748
9313,153.931003,1.677907
9314,152.673994,1.678065
9315,158.330993,1.678228
9316,153.162997,1.678385
9317,155.746995,1.678545
9318,154.559995,1.678705
9319,151.625994,1.678861
9320,156.934999,1.679023
9321,156.445007,1.679183
9322,173.138003,1.679362
9323,173.207998,1.679539
9324,172.368993,1.679716
9325,174.325003,1.679895
9326,173.067994,1.680073
9327,172.300002,1.680249
9328,167.970007,1.680422
9329,200.516006,1.680626
9330,177.608003,1.680808
9331,173.695997,1.680986
9332,169.645995,1.681161
9333,174.394998,1.681340
9334,172.788001,1.681517
9335,173.416993,1.681695
9336,170.763000,1.681870
9337,169.296007,1.682045
9338,183.893993,1.682233
9339,259.043009,1.682496
9340,182.218006,1.682683
9341,170.622996,1.682858
9342,177.537004,1.683040
9343,171.741005,1.683216
9344,155.956004,1.683376
9345,153.792003,1.683535
9346,150.858003,1.683690
9347,156.725000,1.683852
9348,151.137996,1.684007
9349,155.048998,1.684167
9350,151.068001,1.684322
9351,154.349997,1.684481
9352,180.471005,1.684666
9353,157.282993,1.684828
9354,151.137006,1.684984
9355,154.349997,1.685143
9356,135.702998,1.685284
9357,131.720997,1.685420
9358,130.743996,1.685555
9359,129.836000,1.685689
9360,130.535002,1.685825
9361,130.464003,1.685959
9362,129.836000,1.686094
9363,131.232999,1.686230
9364,133.398004,1.686368
9365,130.325003,1.686502
9366,133.188005,1.686640
9367,130.323999,1.686775
9368,130.115004,1.686910
9369,132.839006,1.687047
9370,130.743996,1.687182
9371,133.049005,1.687319
9372,129.136999,1.687453
9373,132.211004,1.687589
9374,136.122006,1.687730
9375,147.295999,1.687882
9376,150.509004,1.688037
9377,132.628993,1.688174
9378,133.327994,1.688312
9379,133.887006,1.688450
9380,141.918994,1.688597
9381,132.001005,1.688734
9382,131.722001,1.688871
9383,236.274005,1.689154
9384,173.277993,1.689332
9385,199.817005,1.689537
9386,220.001995,1.689761
9387,164.127996,1.689930
9388,162.242999,1.690097
9389,155.328002,1.690258
9390,151.906002,1.690415
9391,158.121999,1.690578
9392,152.114997,1.690734
9393,154.908994,1.690893
9394,152.046006,1.691050
9395,158.121999,1.691212
9396,156.445007,1.691374
9397,155.956994,1.691534
9398,155.468006,1.691694
9399,151.137006,1.691850
9400,155.048998,1.692011
9401,156.445007,1.692175
9402,155.258007,1.692335
9403,152.534005,1.692492
9404,179.772993,1.692676
9405,158.401002,1.692839
9406,156.934999,1.693001
9407,152.674998,1.693159
9408,175.023000,1.693339
9409,173.487002,1.693517
9410,174.115994,1.693696
9411,177.119000,1.693878
9412,238.021006,1.694121
9413,183.124997,1.694309
9414,174.465007,1.694488
9415,173.207998,1.694666
9416,170.832995,1.694841
9417,176.140995,1.695022
9418,177.398004,1.695204
9419,172.789005,1.695382
9420,171.951004,1.695558
9421,170.483996,1.695733
9422,172.508997,1.695910
9423,173.346998,1.696088
9424,174.604007,1.696267
9425,172.090004,1.696444
9426,215.111999,1.696664
9427,208.965997,1.696877
9428,224.681004,1.697107
9429,202.680996,1.697315
9430,160.705997,1.697480
9431,156.655005,1.697642
9432,155.328002,1.697802
9433,157.632996,1.697964
9434,152.045002,1.698121
9435,170.344007,1.698295
9436,175.512003,1.698475
9437,172.508997,1.698653
9438,171.670996,1.698830
9439,171.670996,1.699006
9440,175.163004,1.699185
9441,173.416993,1.699363
9442,172.997999,1.699541
9443,170.971995,1.699716
9444,174.254994,1.699895
9445,173.627006,1.700072
9446,170.903004,1.700248
9447,167.200997,1.700420
9448,193.810003,1.700618
9449,182.427000,1.700805
9450,174.953995,1.700985
9451,170.134997,1.701159
9452,169.086998,1.701333
9453,176.001995,1.701514
9454,173.136999,1.701691
9455,172.997999,1.701868
9456,167.689999,1.702041
9457,178.795002,1.702224
9458,172.647997,1.702401
9459,170.832995,1.702577
9460,171.042004,1.702753
9461,173.067994,1.702930
9462,176.001005,1.703111
9463,173.695997,1.703289
9464,172.229993,1.703466
9465,171.880994,1.703642
9466,177.887006,1.703825
9467,170.483996,1.703999
9468,171.811000,1.704175
9469,170.134997,1.704350
9470,196.114997,1.704551
9471,180.891002,1.704737
9472,251.708989,1.704993
9473,254.293001,1.705255
9474,647.014007,1.705907
9475,420.168013,1.706336
9476,423.519989,1.706769
9477,333.423988,1.707112
9478,186.756006,1.707307
9479,160.077994,1.707472
9480,166.433005,1.707643
9481,155.467002,1.707803
9482,154.769004,1.707963
9483,155.467002,1.708122
9484,146.877006,1.708274
9485,130.254994,1.708409
9486,144.432997,1.708558
9487,225.170006,1.708788
9488,228.452001,1.709021
9489,289.285003,1.709317
9490,246.682001,1.709569
9491,164.127996,1.709740
9492,163.150005,1.709908
9493,157.004004,1.710070
9494,160.146999,1.710234
9495,153.511995,1.710393
9496,150.927997,1.710548
9497,156.933995,1.710709
9498,153.650995,1.710868
9499,157.563001,1.711030
9500,151.276996,1.711187
9501,142.826000,1.711337
9502,201.075003,1.711543
9503,158.191993,1.711707
9504,155.677000,1.711866
9505,151.208005,1.712023
9506,156.095994,1.712184
9507,157.353003,1.712346
9508,180.331001,1.712530
9509,166.013997,1.712702
9510,157.493007,1.712864
9511,156.864000,1.713027
9512,157.981995,1.713189
9513,150.648004,1.713345
9514,154.490001,1.713504
9515,157.073999,1.713665
9516,156.445996,1.713826
9517,153.792003,1.713984
9518,153.511995,1.714142
9519,162.312994,1.714310
9520,154.838999,1.714469
9521,154.071007,1.714628
9522,151.347995,1.714784
9523,156.306007,1.714944
9524,159.937001,1.715109
9525,157.493996,1.715272
9526,155.956994,1.715432
9527,151.486005,1.715588
9528,154.908994,1.715747
9529,153.790999,1.715906
9530,152.324996,1.716063
9531,154.979003,1.716223
9532,156.166003,1.716383
9533,164.407000,1.716552
9534,163.221004,1.716720
9535,152.604000,1.716877
9536,156.934999,1.717039
9537,226.635995,1.717270
9538,201.283998,1.717477
9539,161.054995,1.717642
9540,154.000998,1.717801
9541,156.933995,1.717963
9542,153.443005,1.718120
9543,157.143993,1.718282
9544,153.162997,1.718439
9545,156.376002,1.718600
9546,156.166003,1.718761
9547,166.502999,1.718981
9548,156.865004,1.719143
9549,152.255001,1.719300
9550,156.515001,1.719461
9551,156.445996,1.719622
9552,152.954002,1.719779
9553,152.604000,1.719936
9554,156.166003,1.720097
9555,157.004004,1.720258
9556,155.956994,1.720419
9557,170.972999,1.720595
9558,158.819996,1.720758
9559,154.908994,1.720916
9560,154.071007,1.721075
9561,154.000998,1.721234
9562,148.763007,1.721387
9563,156.725000,1.721548
9564,154.699999,1.721707
9565,154.769004,1.721867
9566,153.511995,1.722025
9567,154.559006,1.722184
9568,159.099000,1.722348
9569,156.655005,1.722509
9570,153.511995,1.722667
9571,152.605004,1.722824
9572,179.144001,1.723008
9573,167.481005,1.723179
9574,154.490001,1.723338
9575,157.912000,1.723501
9576,160.077994,1.723665
9577,156.725000,1.723828
9578,155.328002,1.723988
9579,150.717999,1.724144
9580,154.488996,1.724302
9581,153.303001,1.724461
9582,173.277993,1.724638
9583,157.981995,1.724801
9584,189.690007,1.724996
9585,416.397001,1.725417
9586,247.099990,1.725669
9587,271.964003,1.725946
9588,255.899999,1.726209
9589,235.785003,1.726450
9590,186.128003,1.726643
9591,180.960007,1.726829
9592,176.700007,1.727010
9593,175.441994,1.727191
9594,183.893004,1.727379
9595,179.562994,1.727563
9596,179.354000,1.727747
9597,175.232999,1.727927
9598,180.332005,1.728112
9599,179.003997,1.728296
9600,155.538000,1.728456
9601,176.839996,1.728642
9602,151.835993,1.728798
9603,646.175991,1.729449
9604,322.039996,1.729777
9605,289.074989,1.730073
9606,290.261989,1.730369
9607,232.434002,1.730608
9608,187.665006,1.730801
9609,180.471005,1.730987
9610,177.957001,1.731170
9611,188.712002,1.731363
9612,176.560003,1.731544
9613,158.470997,1.731708
9614,157.004994,1.731870
9615,154.490001,1.732030
9616,153.233006,1.732188
9617,175.512003,1.732368
9618,219.163994,1.732592
9619,208.826998,1.732806
9620,202.470997,1.733013
9621,413.183996,1.733431
9622,325.183006,1.733763
9623,274.407997,1.734044
9624,264.770002,1.734315
9625,271.196011,1.734592
9626,165.314996,1.734763
9627,158.609997,1.734927
9628,153.022993,1.735084
9629,158.331997,1.735248
9630,159.378993,1.735412
9631,153.860994,1.735570
9632,153.093002,1.735728
9633,153.582005,1.735887
9634,154.490001,1.736046
9635,157.912000,1.736208
9636,154.559995,1.736368
9637,161.684002,1.736534
9638,159.168994,1.736698
9639,149.879997,1.736852
9640,152.744004,1.737010
9641,291.939010,1.737307
9642,210.992002,1.737523
9643,163.499994,1.737692
9644,157.773000,1.737854
9645,155.118003,1.738014
9646,154.488996,1.738173
9647,169.435996,1.738347
9648,155.956004,1.738508
9649,155.956004,1.738669
9650,151.417000,1.738825
9651,154.908994,1.738984
9652,157.143993,1.739146
9653,163.220000,1.739313
9654,156.445996,1.739474
9655,153.093002,1.739632
9656,152.395005,1.739790
9657,156.445007,1.739951
9658,154.002002,1.740110
9659,163.638993,1.740278
9660,151.765998,1.740434
9661,152.605004,1.740591
9662,288.865005,1.740885
9663,160.216994,1.741050
9664,331.677991,1.741386
9665,158.402006,1.741549
9666,157.422997,1.741712
9667,159.798001,1.741876
9668,152.465000,1.742033
9669,156.445007,1.742195
9670,155.468006,1.742355
9671,156.027003,1.742516
9672,150.927997,1.742672
9673,152.324996,1.742829
9674,156.166003,1.742990
9675,154.490001,1.743149
9676,155.956004,1.743310
9677,155.189002,1.743470
9678,154.698995,1.743630
9679,157.842005,1.743792
9680,153.023997,1.743950
9681,152.812994,1.744108
9682,152.394001,1.744265
9683,155.258997,1.744425
9684,179.423005,1.744609
9685,154.490001,1.744769
9686,158.958996,1.744933
9687,292.287004,1.745230
9688,168.876999,1.745403
9689,161.054995,1.745569
9690,152.813998,1.745727
9691,157.493007,1.745889
9692,157.353003,1.746050
9693,154.420006,1.746210
9694,290.959986,1.746505
9695,164.686993,1.746675
9696,168.668004,1.746848
9697,135.562004,1.746989
9698,132.140995,1.747125
